id,order_date,user_id,product_id,quality
9325,2019-01-01,69132,1,1
9326,2019-01-01,69132,1,1
9327,2019-01-01,69132,1,1
9328,2019-01-01,69132,1,1
9329,2019-01-01,69132,1,1
9330,2019-01-01,69132,1,1
9331,2019-01-01,69132,1,1
9332,2019-01-01,69132,1,1
9333,2019-01-01,69132,1,1
9334,2019-01-01,69132,1,1
9335,2019-01-01,69132,1,1
9336,2019-01-01,79478,1,1
9337,2019-01-01,79478,1,1
9338,2019-01-01,79478,1,1
9339,2019-01-01,79478,1,1
9340,2019-01-01,79478,1,1
9341,2019-01-01,79479,1,1
9342,2019-01-01,79479,1,1
9343,2019-01-01,79479,1,1
9344,2019-01-01,79479,1,1
9345,2019-01-01,79479,1,1
9346,2019-01-01,79476,28,1
9347,2019-01-01,79476,28,1
9348,2019-01-01,79481,18,1
9349,2019-01-01,79481,18,1
9350,2019-01-01,79481,18,1
9351,2019-01-01,79481,18,1
9352,2019-01-01,79481,18,1
9353,2019-01-01,71316,47,1
9354,2019-01-01,71316,47,1
9355,2019-01-01,71316,47,1
9356,2019-01-01,71316,47,1
9357,2019-01-01,71316,47,1
9358,2019-01-01,71316,47,1
9359,2019-01-01,71316,47,1
9360,2019-01-01,74014,1,1
9361,2019-01-01,74014,1,1
9362,2019-01-01,58324,18,1
9363,2019-01-01,58324,18,1
9364,2019-01-01,64564,1,1
9365,2019-01-01,64564,1,1
9366,2019-01-01,64564,1,1
9367,2019-01-01,64564,1,1
9368,2019-01-01,64564,1,1
9369,2019-01-01,64564,1,1
9372,2019-01-01,47221,47,1
9373,2019-01-01,47221,47,1
9374,2019-01-01,47221,47,1
9375,2019-01-01,67983,1,1
9376,2019-01-01,67983,1,1
9377,2019-01-01,67983,1,1
9378,2019-01-01,67983,1,1
9379,2019-01-01,67983,1,1
9380,2019-01-01,75554,1,1
9381,2019-01-01,75554,1,1
9382,2019-01-01,48891,18,1
9383,2019-01-01,48891,18,1
9384,2019-01-01,48891,18,1
9385,2019-01-01,48891,18,1
9386,2019-01-01,48891,18,1
9387,2019-01-01,48891,18,1
9388,2019-01-01,48891,18,1
9389,2019-01-01,48891,18,1
9390,2019-01-01,79482,1,1
9391,2019-01-01,79482,1,1
9392,2019-01-01,79482,1,1
9393,2019-01-01,79482,1,1
9394,2019-01-01,79482,1,1
9395,2019-01-01,79482,1,1
9396,2019-01-01,79482,1,1
9397,2019-01-01,79482,1,1
9398,2019-01-01,79482,1,1
9399,2019-01-01,79482,1,1
9400,2019-01-01,79482,1,1
9401,2019-01-01,79482,1,1
9402,2019-01-01,79482,1,1
9403,2019-01-01,79482,1,1
9404,2019-01-01,79482,1,1
9405,2019-01-01,79482,1,1
9406,2019-01-01,79482,1,1
9407,2019-01-01,79482,1,1
9408,2019-01-01,79482,1,1
9409,2019-01-01,79482,1,1
9410,2019-01-01,79482,1,1
9411,2019-01-01,75429,28,2
9412,2019-01-01,75429,28,2
9413,2019-01-01,75429,28,2
9414,2019-01-01,75429,28,2
9415,2019-01-01,75429,28,2
9416,2019-01-01,75429,28,2
9417,2019-01-01,75429,28,2
9418,2019-01-01,75429,28,2
9419,2019-01-01,75672,1,1
9420,2019-01-01,75672,1,1
9421,2019-01-01,75672,1,1
9422,2019-01-01,75672,1,1
9423,2019-01-01,75672,1,1
9424,2019-01-01,75672,1,1
9425,2019-01-01,75672,1,1
9426,2019-01-01,79484,18,1
9427,2019-01-01,79484,18,1
9428,2019-01-01,79484,18,1
9429,2019-01-01,79484,18,1
9430,2019-01-01,79484,18,1
9431,2019-01-01,65084,1,1
9432,2019-01-01,65084,1,1
9433,2019-01-01,65084,1,1
9434,2019-01-01,65084,1,1
9435,2019-01-01,65084,1,1
9436,2019-01-01,76378,28,1
9437,2019-01-01,76378,28,1
9438,2019-01-01,76378,28,1
9439,2019-01-01,14152,37,1
9440,2019-01-01,14152,37,1
9441,2019-01-01,36686,1,1
9442,2019-01-01,36686,1,1
9443,2019-01-01,36686,1,1
9444,2019-01-01,36686,1,1
9445,2019-01-01,36686,1,1
9446,2019-01-01,36686,1,1
9447,2019-01-01,36686,1,1
9448,2019-01-01,36686,1,1
9449,2019-01-01,36686,1,1
9450,2019-01-01,36686,1,1
9451,2019-01-01,36686,1,1
9452,2019-01-01,36686,1,1
9453,2019-01-01,36686,1,1
9454,2019-01-01,36686,1,1
9455,2019-01-01,36686,1,1
9456,2019-01-01,73005,1,1
9457,2019-01-01,73005,1,1
9458,2019-01-01,73005,1,1
9459,2019-01-01,79488,1,1
9460,2019-01-01,79488,1,1
9461,2019-01-01,79488,1,1
9462,2019-01-01,79488,1,1
9463,2019-01-01,79488,1,1
9464,2019-01-01,79488,1,1
9465,2019-01-01,79488,1,1
9466,2019-01-01,79488,1,1
9467,2019-01-01,79488,1,1
9468,2019-01-01,79488,1,1
9469,2019-01-01,79488,1,1
9470,2019-01-01,79488,1,1
9471,2019-01-01,79488,1,1
9472,2019-01-01,79488,1,1
9473,2019-01-01,79488,1,1
9474,2019-01-01,79488,1,1
9475,2019-01-01,79488,1,1
9476,2019-01-01,79488,1,1
9477,2019-01-01,79488,1,1
9478,2019-01-01,79488,1,1
9479,2019-01-01,62298,1,1
9480,2019-01-01,62298,1,1
9481,2019-01-01,62298,1,1
9482,2019-01-01,62298,1,1
9483,2019-01-01,62298,1,1
9484,2019-01-01,62298,1,1
9485,2019-01-01,62298,1,1
9486,2019-01-01,62298,1,1
9487,2019-01-01,62298,1,1
9488,2019-01-01,62298,1,1
9489,2019-01-01,62298,1,1
9490,2019-01-01,62298,1,1
9491,2019-01-01,62298,1,1
9492,2019-01-01,62298,1,1
9493,2019-01-01,62298,1,1
9494,2019-01-01,62298,1,1
9495,2019-01-01,62298,1,1
9496,2019-01-01,62298,1,1
9497,2019-01-01,62298,1,1
9498,2019-01-01,62298,1,1
9499,2019-01-01,24592,1,1
9500,2019-01-01,24592,1,1
9501,2019-01-01,24592,1,1
9502,2019-01-01,24592,1,1
9503,2019-01-01,24592,1,1
9504,2019-01-01,76839,1,5
9505,2019-01-01,76839,1,5
9506,2019-01-01,76839,1,5
9507,2019-01-01,76839,1,5
9508,2019-01-01,76839,1,5
9509,2019-01-01,76839,1,5
9510,2019-01-01,76839,1,5
9511,2019-01-01,76839,1,5
9512,2019-01-01,76839,1,5
9513,2019-01-01,76839,1,5
9514,2019-01-01,76839,1,5
9515,2019-01-01,76839,1,5
9516,2019-01-01,76839,1,5
9517,2019-01-01,76839,1,5
9518,2019-01-01,76839,1,5
9519,2019-01-01,76839,1,5
9520,2019-01-01,76839,1,5
9521,2019-01-01,76839,1,5
9522,2019-01-01,76839,1,5
9523,2019-01-01,76839,1,5
9524,2019-01-01,56314,21,1
9525,2019-01-01,56314,21,1
9526,2019-01-01,56314,21,1
9527,2019-01-01,56314,21,1
9528,2019-01-01,45103,1,1
9529,2019-01-01,45103,1,1
9530,2019-01-01,45103,1,1
9531,2019-01-01,45103,1,1
9532,2019-01-01,45103,1,1
9533,2019-01-01,45103,1,1
9534,2019-01-01,45103,1,1
9535,2019-01-01,45103,1,1
9536,2019-01-01,45103,1,1
9537,2019-01-01,45103,1,1
9538,2019-01-01,45103,1,1
9539,2019-01-01,45103,1,1
9540,2019-01-01,76886,1,1
9541,2019-01-01,76886,1,1
9542,2019-01-01,76886,1,1
9543,2019-01-01,76886,1,1
9544,2019-01-01,76886,1,1
9545,2019-01-01,69437,28,1
9546,2019-01-01,69437,28,1
9547,2019-01-01,79492,18,1
9548,2019-01-01,79492,18,1
9549,2019-01-01,79492,18,1
9550,2019-01-01,79492,18,1
9551,2019-01-01,39388,1,1
9552,2019-01-01,39388,1,1
9553,2019-01-01,39388,1,1
9554,2019-01-01,39388,1,1
9555,2019-01-01,39388,1,1
9556,2019-01-01,39388,1,1
9557,2019-01-01,39388,1,1
9558,2019-01-01,39388,1,1
9559,2019-01-01,39388,1,1
9560,2019-01-01,39388,1,1
9561,2019-01-01,39388,1,1
9562,2019-01-01,39388,1,1
9563,2019-01-01,39388,1,1
9564,2019-01-01,39388,1,1
9565,2019-01-01,39388,1,1
9566,2019-01-01,39388,1,1
9567,2019-01-01,39388,1,1
9568,2019-01-01,39388,1,1
9569,2019-01-01,39388,1,1
9570,2019-01-01,39388,1,1
9571,2019-01-01,39388,1,1
9572,2019-01-01,9037,1,1
9573,2019-01-01,9037,1,1
9574,2019-01-01,75853,37,1
9575,2019-01-01,75853,37,1
9576,2019-01-01,70938,21,1
9577,2019-01-01,70938,21,1
9578,2019-01-01,70938,21,1
9579,2019-01-01,70938,21,1
9580,2019-01-01,30901,20,1
9581,2019-01-01,30901,20,1
9582,2019-01-01,30901,20,1
9583,2019-01-01,30901,20,1
9584,2019-01-01,30901,20,1
9585,2019-01-01,79491,18,1
9586,2019-01-01,79491,18,1
9587,2019-01-01,79491,18,1
9588,2019-01-01,79491,18,1
9589,2019-01-01,79494,30,1
9590,2019-01-01,79494,30,1
9591,2019-01-01,79494,30,1
9592,2019-01-01,71214,21,1
9593,2019-01-01,71214,21,1
9594,2019-01-01,74863,1,1
9595,2019-01-01,74863,1,1
9596,2019-01-01,74863,1,1
9597,2019-01-01,74863,1,1
9598,2019-01-01,29759,1,1
9599,2019-01-01,29759,1,1
9600,2019-01-01,79296,1,1
9601,2019-01-01,79296,1,1
9602,2019-01-01,70072,1,1
9603,2019-01-01,70072,1,1
9604,2019-01-01,70072,1,1
9605,2019-01-01,70072,1,1
9606,2019-01-01,70072,1,1
9607,2019-01-01,70072,1,1
9608,2019-01-01,70072,1,1
9609,2019-01-01,70072,1,1
9610,2019-01-01,70072,1,1
9611,2019-01-01,70072,1,1
9612,2019-01-01,70072,1,1
9613,2019-01-01,70072,1,1
9614,2019-01-01,70072,1,1
9615,2019-01-01,70072,1,1
9616,2019-01-01,70072,1,1
9617,2019-01-01,41629,1,1
9618,2019-01-01,41629,1,1
9619,2019-01-01,41629,1,1
9620,2019-01-01,41629,1,1
9621,2019-01-01,24853,18,1
9622,2019-01-01,24853,18,1
9623,2019-01-01,24853,18,1
9624,2019-01-01,24853,18,1
9625,2019-01-01,24853,18,1
9626,2019-01-01,24853,18,1
9627,2019-01-01,24853,18,1
9628,2019-01-01,24853,18,1
9629,2019-01-01,77536,1,1
9630,2019-01-01,77536,1,1
9631,2019-01-01,77536,1,1
9632,2019-01-01,77536,1,1
9633,2019-01-01,77536,1,1
9634,2019-01-01,75601,1,1
9635,2019-01-01,75601,1,1
9636,2019-01-01,19148,1,1
9637,2019-01-01,19148,1,1
9638,2019-01-01,19148,1,1
9639,2019-01-01,19148,1,1
9640,2019-01-01,19148,1,1
9641,2019-01-01,19148,1,1
9642,2019-01-01,19148,1,1
9643,2019-01-01,19148,1,1
9644,2019-01-01,19148,1,1
9645,2019-01-01,19148,1,1
9646,2019-01-01,19148,1,1
9647,2019-01-01,19148,1,1
9648,2019-01-01,19148,1,1
9649,2019-01-01,19148,1,1
9650,2019-01-01,73631,1,1
9651,2019-01-01,73631,1,1
9652,2019-01-01,73631,1,1
9653,2019-01-01,73631,1,1
9654,2019-01-01,73631,1,1
9657,2019-01-01,60527,1,1
9658,2019-01-01,60527,1,1
9659,2019-01-01,60527,1,1
9660,2019-01-01,71425,1,1
9661,2019-01-01,71425,1,1
9662,2019-01-01,71425,1,1
9663,2019-01-01,71425,1,1
9664,2019-01-01,71425,1,1
9665,2019-01-01,38028,1,1
9666,2019-01-01,38028,1,1
9667,2019-01-01,38028,1,1
9668,2019-01-01,38028,1,1
9669,2019-01-01,38028,1,1
9670,2019-01-01,38028,1,1
9671,2019-01-01,38028,1,1
9672,2019-01-01,38028,1,1
9673,2019-01-01,38028,1,1
9674,2019-01-01,38028,1,1
9675,2019-01-01,38028,1,1
9676,2019-01-01,38028,1,1
9677,2019-01-01,38028,1,1
9678,2019-01-01,38028,1,1
9679,2019-01-01,38028,1,1
9680,2019-01-01,38028,1,1
9681,2019-01-01,38028,1,1
9682,2019-01-01,38028,1,1
9683,2019-01-01,38028,1,1
9684,2019-01-01,38028,1,1
9685,2019-01-01,38028,1,1
9686,2019-01-01,38028,1,1
9687,2019-01-01,38028,1,1
9688,2019-01-01,48809,1,1
9689,2019-01-01,48809,1,1
9690,2019-01-01,64463,28,1
9691,2019-01-01,64463,28,1
9692,2019-01-01,64463,28,1
9693,2019-01-01,64463,28,1
9694,2019-01-01,64463,28,1
9695,2019-01-01,79265,28,1
9696,2019-01-01,79265,28,1
9697,2019-01-01,79110,1,1
9698,2019-01-01,79110,1,1
9699,2019-01-01,79110,1,1
9700,2019-01-01,79110,1,1
9701,2019-01-01,79110,1,1
9702,2019-01-01,61941,1,1
9703,2019-01-01,61941,1,1
9704,2019-01-01,61941,1,1
9705,2019-01-01,61941,1,1
9706,2019-01-01,61941,1,1
9707,2019-01-01,61941,1,1
9708,2019-01-01,61941,1,1
9709,2019-01-01,61941,1,1
9710,2019-01-01,61941,1,1
9711,2019-01-01,61941,1,1
9712,2019-01-01,61941,1,1
9713,2019-01-01,61941,1,1
9714,2019-01-01,61941,1,1
9715,2019-01-01,61941,1,1
9716,2019-01-01,61941,1,1
9717,2019-01-01,61941,1,1
9718,2019-01-01,61941,1,1
9719,2019-01-01,61941,1,1
9720,2019-01-01,61941,1,1
9721,2019-01-01,61941,1,1
9722,2019-01-01,61941,1,1
9723,2019-01-01,61941,1,1
9724,2019-01-01,61941,1,1
9725,2019-01-01,66451,1,1
9726,2019-01-01,66451,1,1
9727,2019-01-01,66451,1,1
9728,2019-01-01,66451,1,1
9729,2019-01-01,71999,21,1
9730,2019-01-01,71999,21,1
9731,2019-01-01,75772,1,1
9732,2019-01-01,75772,1,1
9733,2019-01-01,10447,1,1
9734,2019-01-01,10447,1,1
9735,2019-01-01,79320,29,1
9736,2019-01-01,79320,29,1
9737,2019-01-01,79460,28,1
9738,2019-01-01,79460,28,1
9739,2019-01-01,79460,28,1
9740,2019-01-01,79460,28,1
9741,2019-01-01,79460,28,1
9742,2019-01-01,68418,1,1
9743,2019-01-01,68418,1,1
9744,2019-01-01,76595,26,1
9745,2019-01-01,76595,26,1
9746,2019-01-01,11982,18,1
9747,2019-01-01,11982,18,1
9748,2019-01-01,11982,18,1
9749,2019-01-01,11982,18,1
9750,2019-01-01,11982,18,1
9751,2019-01-01,11982,18,1
9752,2019-01-01,48653,1,1
9753,2019-01-01,48653,1,1
9754,2019-01-01,48653,1,1
9755,2019-01-01,48653,1,1
9756,2019-01-01,48653,1,1
9757,2019-01-01,48653,1,1
9758,2019-01-01,48653,1,1
9759,2019-01-01,48653,1,1
9760,2019-01-01,48653,1,1
9761,2019-01-01,48653,1,1
9762,2019-01-01,48653,1,1
9763,2019-01-01,48653,1,1
9764,2019-01-01,48653,1,1
9765,2019-01-01,48653,1,1
9766,2019-01-01,48653,1,1
9767,2019-01-01,48653,1,1
9768,2019-01-01,48653,1,1
9769,2019-01-01,48653,1,1
9770,2019-01-01,48653,1,1
9771,2019-01-01,48653,1,1
9772,2019-01-01,70276,20,1
9773,2019-01-01,70276,20,1
9774,2019-01-01,70276,20,1
9775,2019-01-01,70276,20,1
9776,2019-01-01,70276,20,1
9777,2019-01-01,70276,20,1
9778,2019-01-01,70276,20,1
9779,2019-01-01,70276,20,1
9780,2019-01-01,70276,20,1
9781,2019-01-01,70276,20,1
9782,2019-01-01,70276,20,1
9783,2019-01-01,70276,20,1
9784,2019-01-01,70276,20,1
9785,2019-01-01,70276,20,1
9786,2019-01-01,70276,20,1
9787,2019-01-01,70276,20,1
9788,2019-01-01,60449,1,1
9789,2019-01-01,60449,1,1
9790,2019-01-01,60449,1,1
9791,2019-01-01,60449,1,1
9792,2019-01-01,60449,1,1
9793,2019-01-01,60449,1,1
9794,2019-01-01,60449,1,1
9795,2019-01-01,60449,1,1
9796,2019-01-01,60449,1,1
9797,2019-01-01,60449,1,1
9798,2019-01-01,60449,1,1
9799,2019-01-01,60449,1,1
9800,2019-01-01,60449,1,1
9801,2019-01-01,60449,1,1
9802,2019-01-01,60449,1,1
9803,2019-01-01,60449,1,1
9804,2019-01-01,60449,1,1
9805,2019-01-01,60449,1,1
9806,2019-01-01,60449,1,1
9807,2019-01-01,60449,1,1
9810,2019-01-01,79166,1,1
9811,2019-01-01,79166,1,1
9815,2019-01-01,53501,20,1
9816,2019-01-01,53501,20,1
9817,2019-01-01,72955,1,1
9818,2019-01-01,72955,1,1
9819,2019-01-01,72955,1,1
9820,2019-01-01,72955,1,1
9821,2019-01-01,72955,1,1
9822,2019-01-01,72955,1,1
9823,2019-01-01,72955,1,1
9824,2019-01-01,72955,1,1
9825,2019-01-01,72955,1,1
9826,2019-01-01,72955,1,1
9827,2019-01-01,72955,1,1
9828,2019-01-01,72955,1,1
9829,2019-01-01,72955,1,1
9830,2019-01-01,72955,1,1
9831,2019-01-01,72955,1,1
9832,2019-01-01,72955,1,1
9833,2019-01-01,72955,1,1
9834,2019-01-01,72955,1,1
9835,2019-01-01,72955,1,1
9836,2019-01-01,72955,1,1
9837,2019-01-01,72955,1,1
9838,2019-01-01,72955,1,1
9839,2019-01-01,72955,1,1
9840,2019-01-01,78558,18,1
9841,2019-01-01,78558,18,1
9842,2019-01-01,67146,1,1
9843,2019-01-01,67146,1,1
9844,2019-01-01,71529,18,1
9845,2019-01-01,71529,18,1
9846,2019-01-01,71529,18,1
9847,2019-01-01,71529,18,1
